# Created by Octave 5.2.0, Sun Nov 15 23:28:21 2020 GMT <jorge@jorge-ThinkPad-P1-Gen-2>
# name: pic_mat
# type: matrix
# rows: 16
# columns: 16
 5.6860718962388406 3.8585375833279185 1.9953694651354903 2.4922218170429091 3.2833947646044139 4.0103840232284238 3.9963602966856033 2.6440352437688279 2.6440352437688199 3.996360296685594 4.0103840232284202 3.2833947646044095 2.4922218170429078 1.9953694651354859 3.8585375833279003 5.6860718962388335
 4.7142368883635752 2.8435662438502152 2.8415516926586664 3.7175420210493648 3.3831298361933397 3.1209610147911895 2.7971769440502867 1.9719594098587017 1.9719594098586979 2.7971769440502858 3.1209610147911935 3.3831298361933428 3.7175420210493666 2.8415516926586659 2.8435662438502121 4.714236888363593
 2.8018886936756853 2.8004043332681405 4.1760492596118528 3.4224782028352685 2.6084811866325692 3.1589353394190489 2.4433062288959411 1.7297138819626956 1.7297138819626938 2.4433062288959335 3.1589353394190436 2.6084811866325692 3.4224782028352685 4.1760492596118528 2.8004043332681388 2.8018886936756928
 2.6921529241690578 2.8676056772403511 3.3330515643179477 2.284804575749412 3.6981580155135982 6.0215454734285769 4.1810609128311649 2.2684027686749682 2.2684027686749642 4.1810609128311533 6.0215454734285769 3.6981580155136049 2.2848045757494124 3.3330515643179588 2.8676056772403586 2.6921529241690569
 2.8143025536190591 2.3129284920467108 1.8476111828692172 1.7934756731658026 3.3696426288870702 4.391244520744463 3.0209866114287296 2.5749606718129443 2.5749606718129434 3.0209866114287274 4.3912445207444692 3.3696426288870818 1.7934756731658061 1.8476111828692205 2.3129284920467068 2.814302553619056
 3.8070137828075206 3.067804127149607 1.7431644965492596 1.7418209465199936 2.306571577418155 2.6063264926433076 2.9550556966810642 2.9060221244087323 2.9060221244087314 2.9550556966810628 2.6063264926433081 2.3065715774181577 1.7418209465199932 1.7431644965492574 3.067804127149599 3.8070137828075139
 4.1847538815329086 2.7506177609570175 2.3735264669373022 2.805857102784227 2.5017849614596841 2.6959610243012335 3.0711885684346996 2.7765706608714407 2.7765706608714389 3.0711885684347013 2.6959610243012335 2.5017849614596823 2.8058571027842154 2.3735264669372942 2.7506177609570193 4.1847538815329068
 3.6082843450205315 2.5661489311041983 4.7318200032377193 4.8947513936874163 2.6484178124463189 3.2011967905866081 2.4908511385102279 1.8015545236172941 1.8015545236172943 2.4908511385102265 3.2011967905866081 2.6484178124463185 4.8947513936874074 4.7318200032377078 2.5661489311041974 3.608284345020532
 3.6082843450205315 2.5661489311041974 4.7318200032377078 4.8947513936874074 2.6484178124463185 3.2011967905866081 2.4908511385102265 1.8015545236172943 1.8015545236172941 2.4908511385102279 3.2011967905866081 2.6484178124463189 4.8947513936874163 4.7318200032377193 2.5661489311041983 3.608284345020532
 4.1847538815329068 2.7506177609570193 2.3735264669372942 2.8058571027842154 2.5017849614596823 2.6959610243012335 3.0711885684347013 2.7765706608714389 2.7765706608714407 3.0711885684346996 2.6959610243012335 2.5017849614596837 2.805857102784227 2.3735264669373022 2.7506177609570175 4.1847538815329086
 3.8070137828075135 3.067804127149599 1.7431644965492574 1.7418209465199932 2.3065715774181577 2.6063264926433085 2.9550556966810628 2.9060221244087314 2.9060221244087323 2.9550556966810642 2.6063264926433076 2.306571577418155 1.7418209465199936 1.7431644965492596 3.067804127149607 3.8070137828075206
 2.814302553619056 2.3129284920467068 1.8476111828692205 1.7934756731658064 3.3696426288870818 4.3912445207444692 3.0209866114287278 2.5749606718129434 2.5749606718129443 3.0209866114287296 4.391244520744463 3.3696426288870702 1.7934756731658026 1.8476111828692172 2.3129284920467104 2.8143025536190591
 2.6921529241690569 2.8676056772403586 3.3330515643179588 2.2848045757494124 3.6981580155136049 6.0215454734285769 4.1810609128311533 2.2684027686749642 2.2684027686749682 4.1810609128311649 6.0215454734285769 3.6981580155135982 2.284804575749412 3.3330515643179477 2.8676056772403511 2.6921529241690578
 2.8018886936756928 2.8004043332681388 4.1760492596118528 3.4224782028352685 2.6084811866325692 3.1589353394190436 2.4433062288959335 1.7297138819626938 1.7297138819626956 2.4433062288959411 3.1589353394190489 2.6084811866325692 3.4224782028352685 4.1760492596118528 2.8004043332681405 2.8018886936756853
 4.714236888363593 2.8435662438502121 2.8415516926586659 3.7175420210493666 3.3831298361933428 3.1209610147911935 2.7971769440502858 1.9719594098586979 1.9719594098587017 2.7971769440502867 3.1209610147911895 3.3831298361933397 3.7175420210493648 2.8415516926586668 2.8435662438502152 4.7142368883635752
 5.6860718962388335 3.8585375833279003 1.9953694651354859 2.4922218170429078 3.2833947646044095 4.0103840232284202 3.996360296685594 2.6440352437688199 2.6440352437688279 3.9963602966856033 4.0103840232284238 3.2833947646044139 2.4922218170429096 1.9953694651354903 3.8585375833279185 5.6860718962388406


